Race_ID,Date,Course,Race_Number,Meeting_Number,Class,Distance,Ranking,Going,Race_Type,Surface,Runners,Prize,Time_1,Time_2,Time_3,Time_4,Sectional_1,Sectional_2,Sectional_3,Sectional_4,EW
24917,11/1/2005,Happy Valley,143,10,Class 3,1650,80-60,GOOD,PLOVER COVE HANDICAP,TURF - A Course,12,"750,000",28,52.1,01:17.3,01:40.9,28,24.1,25.2,23.6,4
10938,10/26/2005,Happy Valley,118,1,Class 5,1800,40-15,GOOD TO FIRM,PO SHEK WU HANDICAP,TURF - C Course,12,"450,000",13.7,36.7,01:01.1,01:27.3,13.7,23,24.4,26.2,4
10939,10/26/2005,Happy Valley,119,2,Class 4,1650,60-40,GOOD TO FIRM,PO KIN HANDICAP,TURF - C Course,12,"570,000",28.4,53.2,01:17.8,01:41.6,28.4,24.8,24.6,23.8,4
10940,10/26/2005,Happy Valley,120,3,Class 4,1000,60-40,GOOD TO FIRM,SHEK WU HUI HANDICAP,TURF - C Course,12,"570,000",13.1,34.9,57.8,,13.1,21.8,22.9,,4
10941,10/26/2005,Happy Valley,121,4,Class 4,1200,60-40,GOOD TO FIRM,FAN KAM HANDICAP,TURF - C Course,12,"570,000",25.1,48.7,01:11.3,,25.1,23.6,22.6,,4
10942,10/26/2005,Happy Valley,122,5,Class 3,1650,75-55,GOOD TO FIRM,FANLING HANDICAP,TURF - C Course,12,"750,000",28.1,53.8,01:20.2,01:43.4,28.1,25.7,26.4,23.2,4
10943,10/26/2005,Happy Valley,123,6,Class 3,1200,80-60,GOOD TO FIRM,PAK WO HANDICAP,TURF - C Course,12,"750,000",24.3,47.8,01:10.4,,24.3,23.5,22.6,,4
10944,10/26/2005,Happy Valley,124,7,Class 3,1200,80-60,GOOD TO FIRM,THE HONG KONG GOLF CLUB CENTENARY CUP HANDICAP,TURF - C Course,12,"750,000",24.1,47,01:10.5,,24.1,22.9,23.5,,4
10945,10/26/2005,Happy Valley,125,8,Class 3,1650,75-55,GOOD TO FIRM,FANLING HANDICAP,TURF - C Course,12,"750,000",27.7,52.7,01:19.2,01:42.3,27.7,25,26.5,23.1,4
10946,10/19/2005,Happy Valley,100,1,Class 5,1650,40-20,GOOD TO FIRM,SUTHERLAND HANDICAP,TURF - B Course,12,"450,000",27.5,51.8,01:16.6,01:40.6,27.5,24.3,24.8,24,4
10947,10/19/2005,Happy Valley,101,2,Class 4,1200,60-40,GOOD TO FIRM,JACKSON HANDICAP,TURF - B Course,12,"570,000",24.1,47.3,01:10.4,,24.1,23.2,23.1,,4
10948,10/19/2005,Happy Valley,102,3,Class 4,1650,60-40,GOOD TO FIRM,MORSE HANDICAP,TURF - B Course,12,"570,000",27.8,52,01:16.9,01:40.5,27.8,24.2,24.9,23.6,4
10949,10/19/2005,Happy Valley,103,4,Class 3,1650,80-60,GOOD TO FIRM,BANK STREET HANDICAP,TURF - B Course,12,"750,000",28,52.4,01:17.6,01:41.0,28,24.4,25.2,23.4,4
10950,10/19/2005,Happy Valley,104,5,Class 3,1000,80-60,GOOD TO FIRM,GRAYBURN HANDICAP,TURF - B Course,12,"750,000",12.8,34.3,57.1,,12.8,21.5,22.8,,4
10951,10/19/2005,Happy Valley,105,6,Class 4,1650,60-40,GOOD TO FIRM,MORSE HANDICAP,TURF - B Course,12,"570,000",28.2,52.7,01:17.7,01:41.5,28.2,24.5,25,23.8,4
10952,10/19/2005,Happy Valley,106,7,Class 3,1650,80-60,GOOD TO FIRM,THE WAYFOONG CENTENARY BOWL HANDICAP,TURF - B Course,12,"750,000",27.6,51.8,01:17.3,01:40.6,27.6,24.2,25.5,23.3,4
10953,10/19/2005,Happy Valley,107,8,Class 2,1800,95-75,GOOD TO FIRM,QUEEN'S ROAD CENTRAL HANDICAP,TURF - B Course,12,"1,000,000",13.5,35.7,59.7,01:24.5,13.5,22.2,24,24.8,4
10954,10/5/2005,Happy Valley,72,1,Class 5,1800,40-20,GOOD TO FIRM,PEDDER HANDICAP,TURF - A Course,12,"450,000",13.2,35.8,01:01.4,01:26.8,13.2,22.6,25.6,25.4,4
10955,10/5/2005,Happy Valley,73,2,Class 4,1000,60-40,GOOD TO FIRM,DES VOEUX HANDICAP,TURF - A Course,12,"570,000",12.7,33.9,57,,12.7,21.2,23.1,,4
10956,10/5/2005,Happy Valley,74,3,Class 4,1650,60-40,GOOD TO FIRM,ICE HOUSE HANDICAP,TURF - A Course,12,"570,000",27.7,51.8,01:16.6,01:40.4,27.7,24.1,24.8,23.8,4
10957,10/5/2005,Happy Valley,75,4,Class 3,1650,75-60,GOOD TO FIRM,CHIU LUNG HANDICAP,TURF - A Course,12,"750,000",27.8,51.9,01:16.9,01:40.4,27.8,24.1,25,23.5,4
10958,10/5/2005,Happy Valley,76,5,Class 4,1800,60-40,GOOD TO FIRM,MURRAY HANDICAP,TURF - A Course,12,"570,000",13.4,36.4,01:01.5,01:25.8,13.4,23,25.1,24.3,4
10959,10/5/2005,Happy Valley,77,6,Class 3,1650,75-60,GOOD TO FIRM,THE KPMG 60TH ANNIVERSARY CUP HANDICAP,TURF - A Course,12,"750,000",28.3,52.9,01:17.4,01:40.9,28.3,24.6,24.5,23.5,4
10960,10/5/2005,Happy Valley,78,7,Class 2,1200,95-75,GOOD TO FIRM,CHATER HANDICAP,TURF - A Course,12,"1,000,000",23.2,45.9,01:09.5,,23.2,22.7,23.6,,4
10961,10/5/2005,Happy Valley,79,8,Class 3,1800,80-60,GOOD TO FIRM,COTTON TREE HANDICAP,TURF - A Course,12,"750,000",13.4,35.7,01:00.3,01:24.7,13.4,22.3,24.6,24.4,4
10962,9/28/2005,Happy Valley,54,1,Class 5,1000,40-20,GOOD,SUN WUI HANDICAP,TURF - C Course,12,"450,000",13.2,35.2,58,,13.2,22,22.8,,4
10963,9/28/2005,Happy Valley,55,2,Class 4,1200,60-40,GOOD,CAROLINE HILL HANDICAP,TURF - C Course,12,"570,000",24,47.1,01:10.2,,24,23.1,23.1,,4
10964,9/28/2005,Happy Valley,56,3,Class 4,1650,60-40,GOOD,LINK HANDICAP,TURF - C Course,12,"570,000",27.9,51.6,01:16.5,01:40.7,27.9,23.7,24.9,24.2,4
10965,9/28/2005,Happy Valley,57,4,Class 4,1650,60-40,GOOD,LINK HANDICAP,TURF - C Course,12,"570,000",27.8,51.7,01:16.3,01:40.2,27.8,23.9,24.6,23.9,4
10966,9/28/2005,Happy Valley,58,5,Class 4,1200,60-40,GOOD,CAROLINE HILL HANDICAP,TURF - C Course,12,"570,000",23.9,47.3,01:10.8,,23.9,23.4,23.5,,4
10967,9/28/2005,Happy Valley,59,6,Class 2,1650,95-75,GOOD,LEIGHTON HANDICAP,TURF - C Course,13,"1,000,000",28.4,52.7,01:17.2,01:40.3,28.4,24.3,24.5,23.1,4
10968,9/28/2005,Happy Valley,60,7,Class 3,1650,75-60,GOOD,THE PO LEUNG KUK CENTENARY CUP HANDICAP,TURF - C Course,12,"750,000",28.8,52.7,01:16.7,01:40.4,28.8,23.9,24,23.7,4
10969,9/28/2005,Happy Valley,61,8,Class 3,1200,80-60,GOOD,BROADWOOD HANDICAP,TURF - C Course,12,"750,000",23.7,46.7,01:10.1,,23.7,23,23.4,,4
10970,9/14/2005,Happy Valley,26,1,Class 4,1650,60-40,GOOD TO FIRM,NEW YORK HANDICAP,TURF - B Course,12,"570,000",27.4,51.5,01:16.2,01:40.2,27.4,24.1,24.7,24,4
10971,9/14/2005,Happy Valley,27,2,Class 5,1650,40-20,GOOD TO FIRM,SEATTLE HANDICAP,TURF - B Course,12,"450,000",27.8,51.3,01:16.7,01:40.9,27.8,23.5,25.4,24.2,4
10972,9/14/2005,Happy Valley,28,3,Class 4,1800,60-40,GOOD TO FIRM,SAN FRANCISCO HANDICAP,TURF - B Course,12,"570,000",13.7,35.9,01:00.5,01:25.1,13.7,22.2,24.6,24.6,4
10973,9/14/2005,Happy Valley,29,4,Class 4,1200,60-40,GOOD TO FIRM,LOS ANGELES HANDICAP,TURF - B Course,12,"570,000",23.8,46.7,01:10.3,,23.8,22.9,23.6,,4
10974,9/14/2005,Happy Valley,30,5,Class 3,1650,80-60,GOOD TO FIRM,CHICAGO HANDICAP,TURF - B Course,12,"750,000",27.7,51.7,01:16.6,01:40.3,27.7,24,24.9,23.7,4
10975,9/14/2005,Happy Valley,31,6,Class 2,1000,90-70,GOOD TO FIRM,THE AMERICAN CLUB CHALLENGE CUP HANDICAP,TURF - B Course,12,"1,000,000",12.8,34.2,57,,12.8,21.4,22.8,,4
10976,9/14/2005,Happy Valley,32,7,Class 3,1200,75-60,GOOD TO FIRM,BOSTON HANDICAP,TURF - B Course,12,"750,000",23.8,46.5,01:09.9,,23.8,22.7,23.4,,4
10977,9/14/2005,Happy Valley,33,8,Class 3,1200,75-60,GOOD TO FIRM,BOSTON HANDICAP,TURF - B Course,13,"750,000",23.8,46.6,01:09.8,,23.8,22.8,23.2,,4
10978,9/7/2005,Happy Valley,10,1,Class 4,1000,55-40,GOOD,WONG CHUK HANG HANDICAP,TURF - A Course,10,"570,000",12.9,34.7,57.7,,12.9,21.8,23,,5
10979,9/7/2005,Happy Valley,11,2,Class 5,1650,40-20,GOOD,SHOUSON HILL HANDICAP,TURF - A Course,12,"450,000",27.9,51.6,01:16.9,01:41.3,27.9,23.7,25.3,24.4,4
10980,9/7/2005,Happy Valley,12,3,Class 4,1650,60-40,GOOD,NAM FUNG HANDICAP,TURF - A Course,10,"570,000",27.7,51.8,01:17.3,01:41.3,27.7,24.1,25.5,24,5
10981,9/7/2005,Happy Valley,13,4,Class 4,1650,60-40,GOOD,NAM FUNG HANDICAP,TURF - A Course,12,"570,000",27.6,52.2,01:17.6,01:41.3,27.6,24.6,25.4,23.7,4
10982,9/7/2005,Happy Valley,14,5,Class 4,1200,60-40,GOOD,ISLAND HANDICAP,TURF - A Course,12,"570,000",23.3,46.2,01:10.4,,23.3,22.9,24.2,,4
10983,9/7/2005,Happy Valley,15,6,Class 3,1000,75-55,GOOD,THE HONG KONG COUNTRY CLUB CHALLENGE CUP HANDICAP,TURF - A Course,12,"750,000",12.7,34.2,57.1,,12.7,21.5,22.9,,4
10984,9/7/2005,Happy Valley,16,7,Class 3,1650,75-60,GOOD,DEEP WATER BAY HANDICAP,TURF - A Course,12,"750,000",28,51.9,01:16.8,01:40.5,28,23.9,24.9,23.7,4
10985,6/29/2005,Happy Valley,703,1,Class 5,1200,40-15,GOOD,WANG TAK HANDICAP,TURF - B Course,12,"450,000",24.1,47.3,01:11.3,,24.1,23.2,24,,4
10986,6/29/2005,Happy Valley,704,2,Class 4,1650,60-40,GOOD,TSUN YUEN HANDICAP,TURF - B Course,12,"570,000",27.9,52,01:17.6,01:41.2,27.9,24.1,25.6,23.6,4
10987,6/29/2005,Happy Valley,705,3,Class 4,1200,60-40,GOOD,TSOI TAK HANDICAP,TURF - B Course,13,"570,000",23.9,46.9,01:10.9,,23.9,23,24,,4
10988,6/29/2005,Happy Valley,706,4,Class 4,1650,60-40,GOOD,VENTRIS HANDICAP,TURF - B Course,12,"570,000",27.3,51.5,01:17.4,01:42.0,27.3,24.2,25.9,24.6,4
10989,6/29/2005,Happy Valley,707,5,Class 4,1200,60-40,GOOD TO YIELDING,TSOI TAK HANDICAP,TURF - B Course,12,"570,000",24.3,47.7,01:12.0,,24.3,23.4,24.3,,4
10990,6/29/2005,Happy Valley,708,6,Class 3,1650,80-60,GOOD TO YIELDING,TAI HANG HANDICAP,TURF - B Course,12,"750,000",28.7,53.5,01:19.0,01:43.8,28.7,24.8,25.5,24.8,4
10991,6/29/2005,Happy Valley,709,7,Class 2,1200,95-75,YIELDING,THE HAPPY VALLEY VASE HANDICAP,TURF - B Course,13,"1,000,000",24,48,01:13.4,,24,24,25.4,,4
10992,6/29/2005,Happy Valley,710,8,Class 3,1650,80-60,SOFT,TAI HANG HANDICAP,TURF - B Course,12,"750,000",27.7,52.2,01:19.7,01:46.0,27.7,24.5,27.5,26.3,4
10993,6/26/2005,Sha Tin,693,1,Class 4,1400,60-40,SOFT,SCHNITZER HANDICAP,TURF - A Course,15,"570,000",13.5,35.4,59.3,01:24.2,13.5,21.9,23.9,24.9,4
10994,6/26/2005,Sha Tin,694,2,Class 4,1200,60-40,SOFT,PRIVILEGE HANDICAP,TURF - A Course,14,"570,000",24.3,47.7,01:11.4,,24.3,23.4,23.7,,4
10995,6/26/2005,Sha Tin,695,3,Class 3,1200,80-60,SOFT,GOOD TENSION HANDICAP,TURF - A Course,14,"750,000",24,47.4,01:12.3,,24,23.4,24.9,,4
10996,6/26/2005,Sha Tin,696,4,Class 4,1600,60-40,SOFT,SUCCESS PARTNERS HANDICAP,TURF - A Course,14,"570,000",25.1,48.7,01:13.9,01:38.7,25.1,23.6,25.2,24.8,4
10997,6/26/2005,Sha Tin,697,5,Class 3,1800,75-55,SOFT,NOBLE BOY HANDICAP,TURF - A Course,14,"750,000",14.1,37.5,01:02.1,01:27.5,14.1,23.4,24.6,25.4,4
10998,6/26/2005,Sha Tin,698,6,Class 4,1800,60-40,SOFT,WIND DANCER HANDICAP,TURF - A Course,15,"570,000",14.1,37.8,01:03.2,01:28.7,14.1,23.7,25.4,25.5,4
10999,6/26/2005,Sha Tin,699,7,Class 2,1600,90-70,SOFT,THE HONG KONG RACEHORSE OWNERS ASSOCIATION TROPHY HANDICAP,TURF - A Course,14,"1,000,000",25,48.8,01:13.8,01:39.1,25,23.8,25,25.3,4
11000,6/26/2005,Sha Tin,700,8,Class 2,1400,100-80,SOFT,GOLDEN YEARS HANDICAP,TURF - A Course,12,"1,000,000",13.6,35.8,01:00.4,01:25.3,13.6,22.2,24.6,24.9,4
11001,6/26/2005,Sha Tin,701,9,Class 3,1400,80-60,SOFT,MERRY MERRY HANDICAP,TURF - A Course,14,"750,000",13.6,35.7,01:00.1,01:25.5,13.6,22.1,24.4,25.4,4
11002,6/26/2005,Sha Tin,702,10,Class 1,1600,110-90,SOFT,THE SHA TIN MILE TROPHY HANDICAP,TURF - A Course,14,"1,600,000",25.2,49.5,01:14.2,01:38.1,25.2,24.3,24.7,23.9,4
11003,6/22/2005,Happy Valley,685,1,Class 5,1650,40-15,YIELDING,SUFFOLK HANDICAP,TURF - A Course,12,"450,000",26.7,50.7,01:16.0,01:40.9,26.7,24,25.3,24.9,4
11004,6/22/2005,Happy Valley,686,2,Class 4,1650,55-40,YIELDING,NORFOLK HANDICAP,TURF - A Course,13,"570,000",27.5,51.3,01:16.6,01:41.2,27.5,23.8,25.3,24.6,4
11005,6/22/2005,Happy Valley,687,3,Class 4,1000,60-40,YIELDING,LION TAM WAH CHING FOUNDATION HANDICAP,TURF - A Course,12,"570,000",12.7,34.1,57.8,,12.7,21.4,23.7,,4
11006,6/22/2005,Happy Valley,688,4,Class 4,2200,60-40,GOOD TO YIELDING,SOMERSET HANDICAP,TURF - A Course,13,"570,000",14.3,38.1,01:03.3,01:29.2,14.3,23.8,25.2,25.9,4
11007,6/22/2005,Happy Valley,689,5,Class 3,1650,75-55,GOOD TO YIELDING,SUN HING LIONS HANDICAP,TURF - A Course,12,"750,000",27.2,51,01:17.0,01:41.6,27.2,23.8,26,24.6,4
11008,6/22/2005,Happy Valley,690,6,Class 3,1650,75-55,GOOD TO YIELDING,DEVON HANDICAP,TURF - A Course,12,"750,000",27.4,51.7,01:17.2,01:41.8,27.4,24.3,25.5,24.6,4
11009,6/22/2005,Happy Valley,691,7,Class 2,1800,95-75,GOOD TO YIELDING,THE LIONS CLUBS INTERNATIONAL CUP HANDICAP,TURF - A Course,12,"1,000,000",13.6,35.8,01:00.0,01:26.0,13.6,22.2,24.2,26,4
11010,6/22/2005,Happy Valley,692,8,Class 3,1200,80-60,GOOD TO YIELDING,CUMBERLAND HANDICAP,TURF - A Course,12,"750,000",24,47.4,01:10.7,,24,23.4,23.3,,4
11011,6/18/2005,Sha Tin,675,1,Griffin Race,1200,,SOFT,WOODPECKER PLATE,TURF - C+3 Course,12,"700,000",24.5,47.8,01:11.0,,24.5,23.3,23.2,,4
11012,6/18/2005,Sha Tin,676,2,Class 5,1800,40-0,SOFT,THRUSH HANDICAP,TURF - C+3 Course,14,"450,000",14.1,36.7,01:01.4,01:26.7,14.1,22.6,24.7,25.3,4
11013,6/18/2005,Sha Tin,677,3,Class 4,1200,60-35,WET FAST,ROBIN HANDICAP,ALL WEATHER TRACK,12,"570,000",23.9,46.8,01:11.8,,23.9,22.9,25,,4
11014,6/18/2005,Sha Tin,678,4,Class 4,1400,60-40,SOFT,SEAGULL HANDICAP,TURF - C+3 Course,14,"570,000",13.8,35.9,59.4,01:24.3,13.8,22.1,23.5,24.9,4
11015,6/18/2005,Sha Tin,679,5,Class 4,1400,60-40,SOFT,SEAGULL HANDICAP,TURF - C+3 Course,14,"570,000",13.9,36.5,01:00.4,01:25.1,13.9,22.6,23.9,24.7,4
11016,6/18/2005,Sha Tin,680,6,Class 3,2000,75-55,WET SLOW,PHOENIX HANDICAP,ALL WEATHER TRACK,14,"750,000",24.5,48.3,01:13.5,01:39.4,24.5,23.8,25.2,25.9,4
11017,6/18/2005,Sha Tin,681,7,Class 1,1800,110-90,SOFT,FLAMINGO HANDICAP,TURF - C+3 Course,10,"1,600,000",14,37,01:01.5,01:25.6,14,23,24.5,24.1,5
11018,6/18/2005,Sha Tin,682,8,Class 3,1400,75-60,SOFT,PEACOCK HANDICAP,TURF - C+3 Course,14,"750,000",13.8,36.6,01:01.1,01:25.1,13.8,22.8,24.5,24,4
11019,6/18/2005,Sha Tin,683,9,Class 1,1200,110-90,SOFT,CUCKOO HANDICAP,TURF - C+3 Course,12,"1,600,000",24.2,47,01:10.5,,24.2,22.8,23.5,,4
11020,6/18/2005,Sha Tin,684,10,Class 2,1400,95-75,SOFT,LARK HANDICAP,TURF - C+3 Course,14,"1,000,000",13.3,34.9,59.4,01:24.4,13.3,21.6,24.5,25,4
11021,6/12/2005,Sha Tin,665,1,Class 4,1000,60-40,GOOD,LION ROCK HANDICAP,TURF - C Course,14,"570,000",13.4,34.4,57.2,,13.4,21,22.8,,4
11022,6/12/2005,Sha Tin,666,2,Class 4,1800,60-35,FAST,SAI KUNG HANDICAP,ALL WEATHER TRACK,15,"570,000",13.9,37.4,01:01.9,01:26.7,13.9,23.5,24.5,24.8,4
11023,6/12/2005,Sha Tin,667,3,Premier Class,1200,,GOOD,THE HSBC PREMIER JUVENILE SPRINT TROPHY Final Leg of HSBC Premier Series,TURF - C Course,7,"2,000,000",23.8,46.8,01:09.5,,23.8,23,22.7,,4
11024,6/12/2005,Sha Tin,668,4,Class 5,1400,40-15,GOOD,SHEK O HANDICAP,TURF - C Course,15,"450,000",13.9,36.3,59.6,01:23.1,13.9,22.4,23.3,23.5,4
11025,6/12/2005,Sha Tin,669,5,Class 5,1600,40-0,GOOD,TAI LAM HANDICAP,TURF - C Course,14,"450,000",25.2,47.9,01:12.5,01:36.7,25.2,22.7,24.6,24.2,4
11026,6/12/2005,Sha Tin,670,6,Class 4,1400,60-40,GOOD,PAT SIN LENG HANDICAP,TURF - C Course,14,"570,000",13.6,35.8,59.6,01:23.1,13.6,22.2,23.8,23.5,4
11027,6/12/2005,Sha Tin,671,7,Class 2,1600,95-75,GOOD,CLEAR WATER BAY HANDICAP,TURF - C Course,12,"1,000,000",25.1,48.7,01:12.3,01:35.1,25.1,23.6,23.6,22.8,4
11028,6/12/2005,Sha Tin,672,8,Class 3,1650,80-60,FAST,LAM TSUEN HANDICAP,ALL WEATHER TRACK,14,"750,000",27.4,50.3,01:15.5,01:39.3,27.4,22.9,25.2,23.8,4
11029,6/12/2005,Sha Tin,673,9,Class 3,1400,80-60,GOOD,KIU TSUI HANDICAP,TURF - C Course,14,"750,000",13.3,35.2,58.9,01:22.5,13.3,21.9,23.7,23.6,4
11030,6/12/2005,Sha Tin,674,10,Class 3,1200,75-55,GOOD,KAM SHAN HANDICAP,TURF - C Course,12,"750,000",24.4,46.8,01:09.7,,24.4,22.4,22.9,,4
11031,6/8/2005,Happy Valley,657,1,Class 4,1200,60-40,GOOD,SIR CECIL'S RIDE HANDICAP,TURF - B Course,12,"570,000",24.3,48.3,01:11.1,,24.3,24,22.8,,4
11032,6/8/2005,Happy Valley,658,2,Class 4,1200,60-40,GOOD,SIR CECIL'S RIDE HANDICAP,TURF - B Course,12,"570,000",24,47.1,01:10.8,,24,23.1,23.7,,4
11033,6/8/2005,Happy Valley,659,3,Class 4,1000,60-40,GOOD,HONG KONG TRAIL HANDICAP,TURF - B Course,13,"570,000",12.8,34.7,57.8,,12.8,21.9,23.1,,4
11034,6/8/2005,Happy Valley,660,4,Class 5,2200,40-15,GOOD,VIOLET HILL HANDICAP,TURF - B Course,12,"450,000",14.4,37.6,01:02.7,01:28.5,14.4,23.2,25.1,25.8,4
11035,6/8/2005,Happy Valley,661,5,Class 3,1000,75-60,GOOD,THE CRICKET CLUB VALLEY STAKES HANDICAP,TURF - B Course,12,"750,000",12.6,34,57.4,,12.6,21.4,23.4,,4
11036,6/8/2005,Happy Valley,662,6,Class 4,1650,60-40,GOOD,MOUNT NICHOLSON HANDICAP,TURF - B Course,12,"570,000",27.5,51.7,01:17.0,01:41.1,27.5,24.2,25.3,24.1,4
11037,6/8/2005,Happy Valley,663,7,Class 3,1800,80-60,GOOD,BLACK'S LINK HANDICAP,TURF - B Course,12,"750,000",13.6,36.1,01:00.4,01:26.0,13.6,22.5,24.3,25.6,4
11038,6/8/2005,Happy Valley,664,8,Class 2,1650,95-75,GOOD,WONG NAI CHUNG GAP HANDICAP,TURF - B Course,13,"1,000,000",27.5,51.3,01:16.0,01:40.2,27.5,23.8,24.7,24.2,4
24918,6/5/2005,Sha Tin,647,1,Griffin Race,1400,,YIELDING,WO CHE PLATE,TURF - B+2 Course,9,"700,000",13.6,35.7,59.1,01:23.9,13.6,22.1,23.4,24.8,5
24919,6/5/2005,Sha Tin,648,2,Class 5,1600,40-15,YIELDING,SUN CHUI HANDICAP,TURF - B+2 Course,14,"450,000",25.1,48.5,01:12.6,01:37.7,25.1,23.4,24.1,25.1,4
24920,6/5/2005,Sha Tin,649,3,Class 4,2400,60-40,YIELDING,SHA KOK HANDICAP,TURF - B+2 Course,10,"570,000",25.8,51.2,01:17.5,01:42.4,25.8,25.4,26.3,24.9,5
24921,6/5/2005,Sha Tin,650,4,Class 4,1400,60-40,YIELDING,LUNG HANG HANDICAP,TURF - B+2 Course,14,"570,000",13.8,36.5,01:00.6,01:24.5,13.8,22.7,24.1,23.9,4
24922,6/5/2005,Sha Tin,651,6,Class 4,1600,55-40,YIELDING,MEI LAM HANDICAP,TURF - B+2 Course,14,"570,000",24.7,47.7,01:11.8,01:37.4,24.7,23,24.1,25.6,4
24923,6/5/2005,Sha Tin,652,7,Class 4,1200,60-40,YIELDING,KWONG YUEN HANDICAP,TURF - B+2 Course,14,"570,000",24.2,47.4,01:11.3,,24.2,23.2,23.9,,4
24924,6/5/2005,Sha Tin,653,8,Class 2,2000,95-75,YIELDING,CHUN SHEK HANDICAP,TURF - B+2 Course,10,"1,000,000",26.2,50.8,01:15.7,01:39.7,26.2,24.6,24.9,24,5
24925,6/5/2005,Sha Tin,654,9,Class 3,1600,75-55,YIELDING,JAT MING HANDICAP,TURF - B+2 Course,14,"750,000",25.2,49,01:13.6,01:37.9,25.2,23.8,24.6,24.3,4
24926,6/5/2005,Sha Tin,655,10,Class 3,1400,80-60,YIELDING,HIN KENG HANDICAP,TURF - B+2 Course,14,"750,000",13.6,35.6,59.2,01:23.6,13.6,22,23.6,24.4,4
24927,6/5/2005,Sha Tin,656,11,Class 1,1600,110-90,YIELDING,LEK YUEN HANDICAP,TURF - B+2 Course,14,"1,600,000",24.6,48,01:12.1,01:35.9,24.6,23.4,24.1,23.8,4
11039,6/1/2005,Sha Tin,639,1,Class 5,1400,40-0,GOOD,PALMERSTON NORTH HANDICAP,TURF - A+3 Course,14,"450,000",13.5,35.1,58.6,01:23.2,13.5,21.6,23.5,24.6,4
11040,6/1/2005,Sha Tin,644,6,Class 2,1650,95-75,WET FAST,NORTH ISLAND HANDICAP,ALL WEATHER TRACK,14,"1,000,000",27,50,01:14.2,01:38.2,27,23,24.2,24,4
11041,6/1/2005,Sha Tin,645,7,Class 3,1200,80-60,WET FAST,THE MANAWATU RACING CLUB CHALLENGE TROPHY HANDICAP,ALL WEATHER TRACK,12,"750,000",23.4,45.6,01:09.2,,23.4,22.2,23.6,,4
11042,6/1/2005,Sha Tin,646,8,Class 3,2000,75-55,GOOD TO YIELDING,AWAPUNI HANDICAP,TURF - A+3 Course,14,"750,000",25.6,50,01:15.0,01:39.6,25.6,24.4,25,24.6,4
11043,5/29/2005,Sha Tin,629,1,Class 5,1200,40-15,GOOD,COMMUNITY SERVICES HANDICAP,TURF - A Course,15,"450,000",24.3,47.2,01:11.0,,24.3,22.9,23.8,,4
11044,5/29/2005,Sha Tin,630,2,Class 4,1200,60-40,GOOD,EDUCATION & TRAINING HANDICAP,TURF - A Course,14,"570,000",24.1,46.9,01:10.6,,24.1,22.8,23.7,,4
11045,5/29/2005,Sha Tin,631,3,Class 3,1200,80-60,GOOD,ARTS & CULTURE HANDICAP,TURF - A Course,14,"750,000",23.6,47,01:10.6,,23.6,23.4,23.6,,4
11046,5/29/2005,Sha Tin,632,4,Class 4,1800,60-40,GOOD,HEALTH HANDICAP,TURF - A Course,14,"570,000",14.4,38.4,01:03.7,01:28.0,14.4,24,25.3,24.3,4
11047,5/29/2005,Sha Tin,633,5,Class 4,1600,60-40,GOOD,MEDICAL HANDICAP,TURF - A Course,14,"570,000",24.9,48.8,01:13.3,01:37.4,24.9,23.9,24.5,24.1,4
11048,5/29/2005,Sha Tin,634,6,3 YEAR OLDS AND UPWARDS,2400,,GOOD,THE HONG KONG CHAMPIONS & CHATER CUP,TURF - A Course,11,"8,000,000",25.5,50.5,01:16.6,01:42.0,25.5,25,26.1,25.4,5
11049,5/29/2005,Sha Tin,635,7,Class 1,1800,115-90,GOOD,THE HONG KONG JOCKEY CLUB COMMUNITY TROPHY HANDICAP,TURF - A Course,10,"1,600,000",14.1,36.8,01:01.8,01:26.2,14.1,22.7,25,24.4,5
11050,5/29/2005,Sha Tin,636,8,Class 3,1400,80-60,GOOD,ELDERLY & YOUTH HANDICAP,TURF - A Course,14,"750,000",13.5,36,01:00.1,01:23.8,13.5,22.5,24.1,23.7,4
11051,5/29/2005,Sha Tin,637,9,Class 3,1600,80-60,GOOD,FAMILY SERVICES HANDICAP,TURF - A Course,14,"750,000",25.1,48.6,01:12.5,01:36.4,25.1,23.5,23.9,23.9,4
11052,5/29/2005,Sha Tin,638,10,Class 2,1400,100-80,GOOD,SPORTS & RECREATION HANDICAP,TURF - A Course,14,"1,000,000",13.5,34.8,58,01:22.8,13.5,21.3,23.2,24.8,4
11053,5/21/2005,Sha Tin,619,1,Griffin Race,1200,,YIELDING,SHOWBIZ UPDATE PLATE,TURF - C Course,13,"700,000",23.7,47.3,01:11.2,,23.7,23.6,23.9,,4
11054,5/21/2005,Sha Tin,620,2,Class 5,1800,40-0,YIELDING,MISS ASIA 2005 HANDICAP,TURF - C Course,14,"450,000",13.9,36.5,01:01.3,01:26.7,13.9,22.6,24.8,25.4,4
11055,5/21/2005,Sha Tin,621,3,Class 4,1400,60-40,YIELDING,TRENDY GUIDE HANDICAP,TURF - C Course,15,"570,000",13.5,35.7,59.5,01:23.8,13.5,22.2,23.8,24.3,4
11056,5/21/2005,Sha Tin,622,4,Class 4,2000,60-35,FAST,MR ASIA 2005 HANDICAP,ALL WEATHER TRACK,14,"570,000",24.6,48.4,01:12.9,01:37.3,24.6,23.8,24.5,24.4,4
